"","Country","Region","Score","Economy","Family","Health","Freedom","Trust","Generosity"
"373","Bolivia","Latin America and Caribbean",5.12138054504657,2.00622894411231,3.85187202023141,1.97213832372091,3.71607185805782,0.543312228448876,1.71472789406727
"374","Turkmenistan","Central and Eastern Europe",5.12050109984796,2.72093457918863,4.6850197278508,1.82263776309594,2.78188105584376,2.32920043870274,1.89994666885023
"375","Kazakhstan","Central and Eastern Europe",5.1178623448696,3.09096692421943,4.34370277068287,2.52348275693566,2.90946080500985,1.071598668328,1.5353472118755
"376","North Cyprus","Western Europe",5.10994691869958,3.24100890789998,3.72223677920255,3.47536882850354,3.13392400357438,1.39564400749808,2.0285790937118
"377","Slovenia","Central and Eastern Europe",5.0642124133116,3.22728037848347,4.55753484417178,3.29291183905249,3.80813935046468,0.405424072458111,1.84463482811143
"378","Peru","Latin America and Caribbean",5.02639375347619,2.49101355155338,3.82410776116615,2.62393448013831,2.99292014841947,0.422673696209864,0.964092055115051
"379","Mauritius","Sub-Saharan Africa",4.95075601442282,2.86198618324167,3.79521165632937,2.65658489508718,3.26723247599726,0.378945377080468,2.74384279998135
"380","Cyprus","Western Europe",4.94371961406886,3.26272958705744,3.54985247894311,3.51728851051366,2.36180818150782,0.370468572113535,2.06209355364667
"381","Estonia","Central and Eastern Europe",4.93492474270024,3.17836940882472,4.63331689331301,2.89459568848286,3.18665097263212,1.64624873678543,0.7517746391311
"382","Belarus","Central and Eastern Europe",4.89798510868089,2.78296969022625,4.53377131953239,2.65536406600197,1.96467497669916,1.4042725509218,1.17936584303462
"383","Libya","Middle East and Northern Africa",4.85928700364687,2.65121654019673,4.25959832616253,2.16592006030715,3.09754100149417,0.831980017499667,1.15607430383423
"384","Turkey","Middle East and Northern Africa",4.83729919615149,2.88335088444248,4.19743732646521,2.65491162212673,2.00019298160642,0.895417067144468,0.354963664592691
"385","Paraguay","Latin America and Caribbean",4.83114266037869,2.24392038824075,4.72937304567826,2.4119289098321,3.14924876444208,0.818106557678069,1.70400846868899
"386","Hong Kong S.A.R., China","Eastern Asia",4.81267305306028,3.73372169805191,3.96222997528052,3.92679638028807,3.26537899557465,2.64060523484614,2.84671430286131
"387","Philippines","Southeastern Asia",4.77573341904093,2.06384100752482,3.93438828988524,1.94873235718956,3.89219907802573,0.892365430743091,1.47110213905602
"388","Serbia","Central and Eastern Europe",4.74495074017693,2.57304825573721,3.94779314406938,2.70978762891101,1.38814425211588,0.367466265770673,1.67341186561354
"389","Jordan","Middle East and Northern Africa",4.69305969901615,2.38462619742935,3.88786067613244,2.51743892081389,2.78287350333344,1.076273645176,1.30885149011317
"390","Hungary","Central and Eastern Europe",4.68250551786777,3.09446962110004,4.21431776257574,2.86376274281453,1.1696491177995,0.329134333761567,0.596014743401229
"391","Jamaica","Latin America and Caribbean",4.67107189152077,2.22717766352318,4.2930263025685,2.66913866146001,3.15456580137251,0.49650777522283,1.77750282377309
"392","Croatia","Central and Eastern Europe",4.65524103918074,2.94177917289583,3.03721798428528,2.92007947186749,1.70111366806289,0.387224326344593,1.88533540830375
"393","Kosovo","Central and Eastern Europe",4.6429275482526,2.28951181325526,3.5702167258654,2.25453999148316,1.73114675047477,0.516306330620904,2.4321405150283
"394","China","Eastern Asia",4.6376504576784,2.60155804551377,3.64233280659714,3.0871632970177,3.14445956607067,0.204776351924001,0.218991554767368
"395","Pakistan","Southern Asia",4.63413267688397,1.74906541970011,2.11068608076766,1.67407770497523,1.56439109302648,1.11710260182956,2.39804198529114
"396","Indonesia","Southeastern Asia",4.62797614111117,2.39551737313246,3.99879577527456,2.05006725182944,2.94849608187724,0.137604165119637,4.6502196740792
"397","Venezuela","Latin America and Caribbean",4.61742195996279,2.71529056446237,4.49107499997592,2.56971294098925,1.02421809849325,0.579367280403024,0.494283626615056
"398","Montenegro","Central and Eastern Europe",4.60598833361579,2.69771971052572,3.88562541164768,2.77924111427809,1.29685097578543,0.7921282913133,1.50453299861965
"399","Morocco","Middle East and Northern Africa",4.60422944321857,2.11296553527279,2.43127428879768,2.48879398677704,2.71461662398682,0.788435899619977,0.244862258876033
"400","Azerbaijan","Central and Eastern Europe",4.60334999801997,2.77585730228471,3.61585973444647,2.25172406816526,2.64809112647012,1.62593291857568,0.344140588347635
"401","Dominican Republic","Latin America and Caribbean",4.59983179784299,2.59724615136021,4.4003305930839,2.39370383517993,3.67521481468801,1.02364710717409,1.42134224654834
"402","Greece","Western Europe",4.59719346224717,3.10283266487642,3.88888255407291,3.37356895657333,0.636698126186607,0.388901280599728,0
"403","Lebanon","Middle East and Northern Africa",4.59543415246741,2.58669159139615,3.54439597989633,3.06078753157731,1.91888840086114,0.337012049598597,2.01037256408369
"404","Portugal","Western Europe",4.56904911897899,3.16464403473258,4.28933938790546,3.31379499044841,3.31523843161198,0.142565994249898,0.722977256511369
"405","Bosnia and Herzegovina","Central and Eastern Europe",4.557615492632,2.36392526173355,3.35523073823067,2.93630937574999,1.35946327286975,0,2.50007295327333
"406","Honduras","Latin America and Caribbean",4.55673604743338,1.75794349846538,3.58932980817902,2.42574793066241,2.31504124911219,0.658911698557263,1.79552380135772
"407","Macedonia","Central and Eastern Europe",4.55145895685919,2.56164347928358,3.78997808526667,2.68548521296805,2.16756517748424,0.54151609893026,1.92910801893985
"408","Somalia","Sub-Saharan Africa",4.53035059456242,0.0544852221356157,2.26273998474667,0.474636799540988,4.00468082085342,2.53708252610519,2.21700096347718
"409","Vietnam","Southeastern Asia",4.46262828167906,1.89744469086993,4.00835512173319,2.71555175891791,3.79802855628683,0.787268510813247,1.78624302735435
"410","Nigeria","Sub-Saharan Africa",4.46262828167906,1.88591556595199,3.81469503848232,0.236990126672174,2.62678650774021,0.234667656573539,1.75567621682312
"411","Tajikistan","Central and Eastern Europe",4.43360449321228,1.26259357427267,3.9894410288282,2.20367021017019,3.1363388203842,1.31500468961902,1.8928969372743
"412","Bhutan","Southern Asia",4.40721945972386,2.13053552866643,4.20488409363835,2.06478061248666,3.33567250323292,1.55759305013011,3.60379473357489
"413","Kyrgyzstan","Central and Eastern Europe",4.40106292395106,1.43465613634814,4.37467031037853,2.30453044824869,3.0257789411195,0.354308761133479,3.2580970033533
"414","Nepal","Southern Asia",4.36412328993171,1.15456860680893,3.70020992340562,2.09913879831077,2.92842691855039,0.655588579500069,2.99594572325947
"415","Mongolia","Eastern Asia",4.3579667541589,2.47178902080758,4.68458696329108,2.32254208256475,2.62140861972543,0.295583468346388,2.57302798401131
"416","South Africa","Sub-Saharan Africa",4.24714869086595,2.53787155244835,4.34501939233386,0.778978489619214,3.18741785486451,0.651401749350504,1.05944224329518
"417","Tunisia","Middle East and Northern Africa",4.22604032856917,2.42373601252545,2.72460637143088,2.55333983353242,1.92663472407748,0.779092572349739,0.377772264385669
"418","Palestinian Territories","Middle East and Northern Africa",4.19965529508076,1.72347659973233,3.62604746851123,2.3553679653248,1.6940555369145,0.8020858681724,0.867952194593637
"419","Egypt","Middle East and Northern Africa",4.16447497084116,2.38147259416138,3.12974300974821,2.16599600535697,1.87628392048934,1.0275649981444,0.977864933076838
"420","Bulgaria","Central and Eastern Europe",4.14600536352277,2.79476400581377,4.50061938482487,2.94893164157952,1.92364866028038,0.0992833608204739,0.860384491882926
"421","Sierra Leone","Sub-Saharan Africa",4.14160771814718,0.886513834981711,3.0879009981039,0.0231709533647623,2.11962364076988,0.638695946070011,2.22771676390712
"422","Cameroon","Sub-Saharan Africa",4.12929464660158,1.3578612785256,2.96829957358034,0.55334649115805,2.86246870378093,0.460922095094104,1.79635685979954
"423","Iran","Middle East and Northern Africa",4.12665589162321,2.78372897600488,2.23261796301751,2.66210505782619,1.65821751873141,0.438053630423588,2.94384683283141
"424","Albania","Central and Eastern Europe",4.08443958641221,2.39709144971359,2.52170468890675,3.04445959405207,2.53730588016014,0.358127155316835,1.5303946261975
"425","Bangladesh","Southern Asia",4.05277704296705,1.41170746232163,2.30660592813913,2.22035032425,3.18149805523863,1.11144102381125,1.30949684419843
"426","Namibia","Sub-Saharan Africa",4.02287380930165,2.32067264918451,3.44664654735666,1.4099380916443,3.46048223968316,0.836802114386499,0.586375949108843
"427","Kenya","Sub-Saharan Africa",4.00440420198326,1.34865518945135,3.35088439062144,1.29075350433871,3.01128250820455,0.580716594717276,3.38185817731537
"428","Mozambique","Sub-Saharan Africa",4.00176586638743,0.563798590539381,2.73197851757582,0.444096000332699,3.19768920076328,1.6119981475823,2.44959985217854
"429","Myanmar","Southeastern Asia",3.99736822101185,0.88336073369716,3.52435153738077,1.65523526656022,3.42183050303797,1.69626339209619,6.37110408979397
"430","Senegal","Sub-Saharan Africa",3.98857293026068,1.15333860400621,3.70149213335437,1.70453675777572,2.51351984538802,1.03725912437892,1.39474294198204
"431","Zambia","Sub-Saharan Africa",3.97010332294227,1.53135549731477,3.14767767828016,1.07359707271223,3.07007456628499,0.702645104639775,1.89732515151811
"432","Iraq","Middle East and Northern Africa",3.95515191580085,2.65340002464968,3.07057208774348,2.08685406603601,1.91915142818665,0.963191480590936,1.51765599131074
"433","Gabon","Sub-Saharan Africa",3.92700757253267,2.8831965603968,3.62596293541659,1.48474954991359,2.07726335758347,0.683179610803669,0.332859409255327
"434","Ethiopia","Sub-Saharan Africa",3.92260992715708,0.81628233866312,2.71305264240321,1.47155471797314,2.71916856259288,1.48640033805629,2.37679208496713
"435","Sri Lanka","Southern Asia",3.90501976503729,2.42995458313181,3.95339888517262,2.60296818628588,3.73256825006422,0.661683284802837,3.73157801428636
"436","Armenia","Central and Eastern Europe",3.84873107850093,2.16706328447413,3.16115846263338,2.65457359219909,1.31889343868958,0.239634330022639,0.634682124050053
"437","India","Southern Asia",3.79508114694294,1.90628447547145,2.3669775193199,1.89634479171913,3.12583239505207,0.828536351040322,1.76017126605206
"438","Mauritania","Sub-Saharan Africa",3.77485222984477,1.56035206758485,3.99122183441921,1.18815943580906,0.639137620390567,1.23037720049634,1.53462958538259
"439","Congo (Brazzaville)","Sub-Saharan Africa",3.77397278464617,1.94657237394225,2.6106864311595,1.20734722565161,2.89330969830942,0.715263425713377,0.918726053121529
"440","Georgia","Central and Eastern Europe",3.76957513927058,2.28741423967903,1.79040533381637,2.70463403753994,2.05785245631239,2.26089122584306,0.410578669956853
"441","Congo (Kinshasa)","Sub-Saharan Africa",3.76429846807893,0.221621520617445,3.85627858831957,0.796995397897071,1.56935323136888,0.541188760190548,1.87357392355557
"442","Mali","Sub-Saharan Africa",3.68514252884859,1.14581057379295,4.0208495619689,0.705217914772178,2.03925462066996,0.943018565603617,1.39387102862514
"443","Ivory Coast","Sub-Saharan Africa",3.67634723809741,1.45108806161683,2.83890745870862,0.202540034307996,2.97764513876405,1.16843270305619,1.52982086484207
"444","Cambodia","Southeastern Asia",3.66579347633157,1.44799885565045,3.15725086422772,1.78956543120363,4.21251363609878,0.611841719765233,2.93381252269056
"445","Sudan","Sub-Saharan Africa",3.64028746865922,1.58696378633866,3.80916672370913,1.21135866303811,0.0997358006183788,0.807160907109609,1.38598959796304
"446","Ghana","Sub-Saharan Africa",3.62357675173803,1.60551150001054,2.7412777190463,1.23099926903556,2.81350181638471,0.227613709206872,1.95315320755734
"447","Ukraine","Central and Eastern Europe",3.60246880882381,2.15275862151536,4.37560840330488,2.39799348956268,0.817891843115519,0.206889278141331,2.05302551879935
"448","Uganda","Sub-Saharan Africa",3.58927587269705,0.917818668440568,3.54503446658904,0.906195506875642,2.94758153170401,0.512695798712606,2.47649560955178
"449","Burkina Faso","Sub-Saharan Africa",3.54618012228744,0.84273636291115,3.27347564046883,0.898749045103332,2.1573352578937,1.08098858137941,1.90709030924425
"450","Niger","Sub-Saharan Africa",3.54266192211047,0.389633255773696,3.11579168277086,1.11802194862072,2.41865439237313,1.24489429375441,1.7383940490233
"451","Malawi","Sub-Saharan Africa",3.49165053583957,0.561720522604615,1.60827541505793,1.31199441648405,3.10539852164314,0.653217858546822,2.18308934513913
"452","Chad","Sub-Saharan Africa",3.46174730217418,1.05396991034803,2.99289159735522,0.171279913246074,1.07971914361287,0.481362208987248,1.64291211662672
"453","Zimbabwe","Sub-Saharan Africa",3.40809716092491,0.904381719679135,3.39840508121612,0.819300161205999,2.23725473317505,0.856821416776408,1.4378816397761
"454","Lesotho","Sub-Saharan Africa",3.34917013879273,1.25370875458719,3.73413425121239,0,2.59824576348487,1.06990752415101,1.19730491944255
"455","Angola","Sub-Saharan Africa",3.33773651244574,2.06559508101796,3.46528796492541,0.207647013163811,0,0.626344823902232,0.74444380413889
"456","Afghanistan","Southern Asia",3.33685685755585,0.966055617790143,1.82469509893933,0.752607439721136,0.706188429263274,0.549422060743808,2.37086393506545
"457","Botswana","Sub-Saharan Africa",3.31223071446465,2.70004202925025,3.8328449671734,1.42302806481497,3.36000580134017,0.88563940778508,0.755253626666555
"458","Benin","Sub-Saharan Africa",3.21636426800439,1.03730040349786,1.36583029168516,0.874123676558792,2.83303204128047,0.547366463149434,1.58083827458698
"459","Madagascar","Sub-Saharan Africa",3.20493064165739,0.735852977456293,2.86476299042016,1.56238388072101,1.25832708588098,0.603990208430114,1.5867988224645
"460","Haiti","Latin America and Caribbean",3.16887066252792,0.886969420791276,2.00952465314266,1.15473120456562,0.20198661421315,0.897218919485341,3.71896024877103
"461","Yemen","Middle East and Northern Africa",3.16007558146803,1.42373986147403,2.93492732917041,1.29113893787588,1.65915605255679,0.509980068550927,0.79156688656361
"462","South Sudan","Sub-Saharan Africa",3.15831669107081,0.955880557291559,1.88675772605308,0.680735687755369,0.978096247055312,1.04923494988714,2.17168888259031
"463","Liberia","Sub-Saharan Africa",3.10730509510865,0.286444629641498,2.73642435988936,0.957351198964412,2.21395649813772,0.349898406247943,2.02633026638152
"464","Guinea","Sub-Saharan Africa",3.08443784241466,0.588448916647609,2.48267022331709,0.808329948396534,2.31841759233952,0.99662748795942,2.01314225117947
"465","Togo","Sub-Saharan Africa",3.07388366126627,0.734977159812314,1.3551078670948,1.02891730933261,2.53017282487532,0.85942339329569,1.49681786246293
"466","Rwanda","Sub-Saharan Africa",3.05277550866077,0.887295781726161,2.96732314152922,1.35919289992287,3.86978011142543,4.08954859682942,1.92146844030022
"467","Syria","Middle East and Northern Africa",3.04485987279949,1.87002678674368,1.24284202628253,2.08415950588596,0.542309967670456,1.35965341259461,3.75286507033093
"468","Tanzania","Sub-Saharan Africa",2.94547543585352,1.22992205509704,3.26942740293227,1.517771996332,2.59396577174438,0.593237929013689,2.69308083581521
"469","Burundi","Sub-Saharan Africa",2.55497345934979,0.220467048391452,1.97608882189163,0.63128875928759,0.39839338715887,0.755957778910118,1.55413010829065
"470","Central African Republic","Sub-Saharan Africa",2.36851765700345,0,0,0.07816716382089,1.80134095392046,0.508162252547971,2.13524206600262
